from,to,type,confidence,reason,step
"File:database/migrations/2014_10_12_100000_create_password_resets_table.php","Method:database/migrations/2014_10_12_100000_create_password_resets_table.php:up","DEFINES",1,"",0
"File:database/migrations/2014_10_12_100000_create_password_resets_table.php","Method:database/migrations/2014_10_12_100000_create_password_resets_table.php:down","DEFINES",1,"",0
"File:database/migrations/2014_10_12_000000_create_users_table.php","Method:database/migrations/2014_10_12_000000_create_users_table.php:up","DEFINES",1,"",0
"File:database/migrations/2014_10_12_000000_create_users_table.php","Method:database/migrations/2014_10_12_000000_create_users_table.php:down","DEFINES",1,"",0
"File:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php","Class:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:CreateWebSocketsStatisticsEntriesTable","DEFINES",1,"",0
"File:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php","Method:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:up","DEFINES",1,"",0
"Class:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:CreateWebSocketsStatisticsEntriesTable","Method:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:up","HAS_METHOD",1,"",0
"File:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php","Method:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:down","DEFINES",1,"",0
"Class:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:CreateWebSocketsStatisticsEntriesTable","Method:database/migrations/0000_00_00_000000_create_websockets_statistics_entries_table.php:down","HAS_METHOD",1,"",0
"File:database/factories/UserFactory.php","Namespace:database/factories/UserFactory.php:Database\Factories","DEFINES",1,"",0
"File:database/factories/UserFactory.php","Class:database/factories/UserFactory.php:UserFactory","DEFINES",1,"",0
"File:database/factories/UserFactory.php","Method:database/factories/UserFactory.php:definition","DEFINES",1,"",0
"Class:database/factories/UserFactory.php:UserFactory","Method:database/factories/UserFactory.php:definition","HAS_METHOD",1,"",0
"File:database/factories/UserFactory.php","Method:database/factories/UserFactory.php:unverified","DEFINES",1,"",0
"Class:database/factories/UserFactory.php:UserFactory","Method:database/factories/UserFactory.php:unverified","HAS_METHOD",1,"",0
"File:app/Services/GeminiService.php","Namespace:app/Services/GeminiService.php:App\Services","DEFINES",1,"",0
"File:app/Services/GeminiService.php","Class:app/Services/GeminiService.php:GeminiService","DEFINES",1,"",0
"File:app/Services/GeminiService.php","Property:app/Services/GeminiService.php:key","DEFINES",1,"",0
"Class:app/Services/GeminiService.php:GeminiService","Property:app/Services/GeminiService.php:key","HAS_METHOD",1,"",0
"File:app/Services/GeminiService.php","Property:app/Services/GeminiService.php:defaultModel","DEFINES",1,"",0
"Class:app/Services/GeminiService.php:GeminiService","Property:app/Services/GeminiService.php:defaultModel","HAS_METHOD",1,"",0
"File:app/Services/GeminiService.php","Method:app/Services/GeminiService.php:__construct","DEFINES",1,"",0
"Class:app/Services/GeminiService.php:GeminiService","Method:app/Services/GeminiService.php:__construct","HAS_METHOD",1,"",0
"File:app/Services/GeminiService.php","Method:app/Services/GeminiService.php:generateContent","DEFINES",1,"",0
"Class:app/Services/GeminiService.php:GeminiService","Method:app/Services/GeminiService.php:generateContent","HAS_METHOD",1,"",0
"File:app/Scrapers/GoogleNewsRssScraper.php","Namespace:app/Scrapers/GoogleNewsRssScraper.php:App\Scrapers","DEFINES",1,"",0
"File:app/Scrapers/GoogleNewsRssScraper.php","Class:app/Scrapers/GoogleNewsRssScraper.php:GoogleNewsRssScraper","DEFINES",1,"",0
"File:app/Scrapers/GoogleNewsRssScraper.php","Method:app/Scrapers/GoogleNewsRssScraper.php:scrape","DEFINES",1,"",0
"Class:app/Scrapers/GoogleNewsRssScraper.php:GoogleNewsRssScraper","Method:app/Scrapers/GoogleNewsRssScraper.php:scrape","HAS_METHOD",1,"",0
"File:app/Scrapers/FinepScraper.php","Namespace:app/Scrapers/FinepScraper.php:App\Scrapers","DEFINES",1,"",0
"File:app/Scrapers/FinepScraper.php","Class:app/Scrapers/FinepScraper.php:FinepScraper","DEFINES",1,"",0
"File:app/Scrapers/FinepScraper.php","Method:app/Scrapers/FinepScraper.php:scrape","DEFINES",1,"",0
"Class:app/Scrapers/FinepScraper.php:FinepScraper","Method:app/Scrapers/FinepScraper.php:scrape","HAS_METHOD",1,"",0
"File:app/Providers/RouteServiceProvider.php","Namespace:app/Providers/RouteServiceProvider.php:App\Providers","DEFINES",1,"",0
"File:app/Providers/RouteServiceProvider.php","Class:app/Providers/RouteServiceProvider.php:RouteServiceProvider","DEFINES",1,"",0
"File:app/Providers/RouteServiceProvider.php","Method:app/Providers/RouteServiceProvider.php:boot","DEFINES",1,"",0
"Class:app/Providers/RouteServiceProvider.php:RouteServiceProvider","Method:app/Providers/RouteServiceProvider.php:boot","HAS_METHOD",1,"",0
"File:app/Providers/RouteServiceProvider.php","Method:app/Providers/RouteServiceProvider.php:configureRateLimiting","DEFINES",1,"",0
"Class:app/Providers/RouteServiceProvider.php:RouteServiceProvider","Method:app/Providers/RouteServiceProvider.php:configureRateLimiting","HAS_METHOD",1,"",0
"File:app/Providers/EventServiceProvider.php","Namespace:app/Providers/EventServiceProvider.php:App\Providers","DEFINES",1,"",0
"File:app/Providers/EventServiceProvider.php","Class:app/Providers/EventServiceProvider.php:EventServiceProvider","DEFINES",1,"",0
"File:app/Providers/EventServiceProvider.php","Property:app/Providers/EventServiceProvider.php:listen","DEFINES",1,"",0
"Class:app/Providers/EventServiceProvider.php:EventServiceProvider","Property:app/Providers/EventServiceProvider.php:listen","HAS_METHOD",1,"",0
"File:app/Providers/EventServiceProvider.php","Method:app/Providers/EventServiceProvider.php:boot","DEFINES",1,"",0
"Class:app/Providers/EventServiceProvider.php:EventServiceProvider","Method:app/Providers/EventServiceProvider.php:boot","HAS_METHOD",1,"",0
"File:app/Providers/EventServiceProvider.php","Method:app/Providers/EventServiceProvider.php:shouldDiscoverEvents","DEFINES",1,"",0
"Class:app/Providers/EventServiceProvider.php:EventServiceProvider","Method:app/Providers/EventServiceProvider.php:shouldDiscoverEvents","HAS_METHOD",1,"",0
"File:app/Providers/BroadcastServiceProvider.php","Namespace:app/Providers/BroadcastServiceProvider.php:App\Providers","DEFINES",1,"",0
"File:app/Providers/BroadcastServiceProvider.php","Class:app/Providers/BroadcastServiceProvider.php:BroadcastServiceProvider","DEFINES",1,"",0
"File:app/Providers/BroadcastServiceProvider.php","Method:app/Providers/BroadcastServiceProvider.php:boot","DEFINES",1,"",0
"Class:app/Providers/BroadcastServiceProvider.php:BroadcastServiceProvider","Method:app/Providers/BroadcastServiceProvider.php:boot","HAS_METHOD",1,"",0
"File:app/Providers/AuthServiceProvider.php","Namespace:app/Providers/AuthServiceProvider.php:App\Providers","DEFINES",1,"",0
"File:app/Providers/AuthServiceProvider.php","Class:app/Providers/AuthServiceProvider.php:AuthServiceProvider","DEFINES",1,"",0
"File:app/Providers/AuthServiceProvider.php","Property:app/Providers/AuthServiceProvider.php:policies","DEFINES",1,"",0
"Class:app/Providers/AuthServiceProvider.php:AuthServiceProvider","Property:app/Providers/AuthServiceProvider.php:policies","HAS_METHOD",1,"",0
"File:app/Providers/AuthServiceProvider.php","Method:app/Providers/AuthServiceProvider.php:boot","DEFINES",1,"",0
"Class:app/Providers/AuthServiceProvider.php:AuthServiceProvider","Method:app/Providers/AuthServiceProvider.php:boot","HAS_METHOD",1,"",0
"File:app/Providers/AppServiceProvider.php","Namespace:app/Providers/AppServiceProvider.php:App\Providers","DEFINES",1,"",0
"File:app/Providers/AppServiceProvider.php","Class:app/Providers/AppServiceProvider.php:AppServiceProvider","DEFINES",1,"",0
"File:app/Providers/AppServiceProvider.php","Method:app/Providers/AppServiceProvider.php:register","DEFINES",1,"",0
"Class:app/Providers/AppServiceProvider.php:AppServiceProvider","Method:app/Providers/AppServiceProvider.php:register","HAS_METHOD",1,"",0
"File:app/Providers/AppServiceProvider.php","Method:app/Providers/AppServiceProvider.php:boot","DEFINES",1,"",0
"Class:app/Providers/AppServiceProvider.php:AppServiceProvider","Method:app/Providers/AppServiceProvider.php:boot","HAS_METHOD",1,"",0
"File:app/Models/User.php","Namespace:app/Models/User.php:App\Models","DEFINES",1,"",0
"File:app/Models/User.php","Class:app/Models/User.php:User","DEFINES",1,"",0
"File:app/Models/User.php","Property:app/Models/User.php:fillable","DEFINES",1,"",0
"Class:app/Models/User.php:User","Property:app/Models/User.php:fillable","HAS_METHOD",1,"",0
"File:app/Models/User.php","Property:app/Models/User.php:hidden","DEFINES",1,"",0
"Class:app/Models/User.php:User","Property:app/Models/User.php:hidden","HAS_METHOD",1,"",0
"File:app/Models/User.php","Property:app/Models/User.php:casts","DEFINES",1,"",0
"Class:app/Models/User.php:User","Property:app/Models/User.php:casts","HAS_METHOD",1,"",0
"File:app/Models/User.php","Method:app/Models/User.php:empresa","DEFINES",1,"",0
"Class:app/Models/User.php:User","Method:app/Models/User.php:empresa","HAS_METHOD",1,"",0
"File:app/Models/ProjetoResposta.php","Namespace:app/Models/ProjetoResposta.php:App\Models","DEFINES",1,"",0
"File:app/Models/ProjetoResposta.php","Class:app/Models/ProjetoResposta.php:ProjetoResposta","DEFINES",1,"",0
"File:app/Models/ProjetoResposta.php","Property:app/Models/ProjetoResposta.php:table","DEFINES",1,"",0
"Class:app/Models/ProjetoResposta.php:ProjetoResposta","Property:app/Models/ProjetoResposta.php:table","HAS_METHOD",1,"",0
"File:app/Models/ProjetoResposta.php","Property:app/Models/ProjetoResposta.php:guarded","DEFINES",1,"",0
"Class:app/Models/ProjetoResposta.php:ProjetoResposta","Property:app/Models/ProjetoResposta.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/ProjetoResposta.php","Method:app/Models/ProjetoResposta.php:projeto","DEFINES",1,"",0
"Class:app/Models/ProjetoResposta.php:ProjetoResposta","Method:app/Models/ProjetoResposta.php:projeto","HAS_METHOD",1,"",0
"File:app/Models/ProjetoResposta.php","Method:app/Models/ProjetoResposta.php:pergunta","DEFINES",1,"",0
"Class:app/Models/ProjetoResposta.php:ProjetoResposta","Method:app/Models/ProjetoResposta.php:pergunta","HAS_METHOD",1,"",0
"File:app/Models/Projeto.php","Namespace:app/Models/Projeto.php:App\Models","DEFINES",1,"",0
"File:app/Models/Projeto.php","Class:app/Models/Projeto.php:Projeto","DEFINES",1,"",0
"File:app/Models/Projeto.php","Property:app/Models/Projeto.php:guarded","DEFINES",1,"",0
"Class:app/Models/Projeto.php:Projeto","Property:app/Models/Projeto.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/Projeto.php","Method:app/Models/Projeto.php:empresa","DEFINES",1,"",0
"Class:app/Models/Projeto.php:Projeto","Method:app/Models/Projeto.php:empresa","HAS_METHOD",1,"",0
"File:app/Models/Projeto.php","Method:app/Models/Projeto.php:edital","DEFINES",1,"",0
"Class:app/Models/Projeto.php:Projeto","Method:app/Models/Projeto.php:edital","HAS_METHOD",1,"",0
"File:app/Models/Projeto.php","Method:app/Models/Projeto.php:respostas","DEFINES",1,"",0
"Class:app/Models/Projeto.php:Projeto","Method:app/Models/Projeto.php:respostas","HAS_METHOD",1,"",0
"File:app/Models/Projeto.php","Method:app/Models/Projeto.php:documentosGerados","DEFINES",1,"",0
"Class:app/Models/Projeto.php:Projeto","Method:app/Models/Projeto.php:documentosGerados","HAS_METHOD",1,"",0
"File:app/Models/Empresa.php","Namespace:app/Models/Empresa.php:App\Models","DEFINES",1,"",0
"File:app/Models/Empresa.php","Class:app/Models/Empresa.php:Empresa","DEFINES",1,"",0
"File:app/Models/Empresa.php","Property:app/Models/Empresa.php:guarded","DEFINES",1,"",0
"Class:app/Models/Empresa.php:Empresa","Property:app/Models/Empresa.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/Empresa.php","Method:app/Models/Empresa.php:user","DEFINES",1,"",0
"Class:app/Models/Empresa.php:Empresa","Method:app/Models/Empresa.php:user","HAS_METHOD",1,"",0
"File:app/Models/Empresa.php","Method:app/Models/Empresa.php:projetos","DEFINES",1,"",0
"Class:app/Models/Empresa.php:Empresa","Method:app/Models/Empresa.php:projetos","HAS_METHOD",1,"",0
"File:app/Models/EditalSecao.php","Namespace:app/Models/EditalSecao.php:App\Models","DEFINES",1,"",0
"File:app/Models/EditalSecao.php","Class:app/Models/EditalSecao.php:EditalSecao","DEFINES",1,"",0
"File:app/Models/EditalSecao.php","Property:app/Models/EditalSecao.php:table","DEFINES",1,"",0
"Class:app/Models/EditalSecao.php:EditalSecao","Property:app/Models/EditalSecao.php:table","HAS_METHOD",1,"",0
"File:app/Models/EditalSecao.php","Property:app/Models/EditalSecao.php:guarded","DEFINES",1,"",0
"Class:app/Models/EditalSecao.php:EditalSecao","Property:app/Models/EditalSecao.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/EditalSecao.php","Method:app/Models/EditalSecao.php:edital","DEFINES",1,"",0
"Class:app/Models/EditalSecao.php:EditalSecao","Method:app/Models/EditalSecao.php:edital","HAS_METHOD",1,"",0
"File:app/Models/EditalSecao.php","Method:app/Models/EditalSecao.php:perguntas","DEFINES",1,"",0
"Class:app/Models/EditalSecao.php:EditalSecao","Method:app/Models/EditalSecao.php:perguntas","HAS_METHOD",1,"",0
"File:app/Models/EditalPergunta.php","Namespace:app/Models/EditalPergunta.php:App\Models","DEFINES",1,"",0
"File:app/Models/EditalPergunta.php","Class:app/Models/EditalPergunta.php:EditalPergunta","DEFINES",1,"",0
"File:app/Models/EditalPergunta.php","Property:app/Models/EditalPergunta.php:table","DEFINES",1,"",0
"Class:app/Models/EditalPergunta.php:EditalPergunta","Property:app/Models/EditalPergunta.php:table","HAS_METHOD",1,"",0
"File:app/Models/EditalPergunta.php","Property:app/Models/EditalPergunta.php:guarded","DEFINES",1,"",0
"Class:app/Models/EditalPergunta.php:EditalPergunta","Property:app/Models/EditalPergunta.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/EditalPergunta.php","Method:app/Models/EditalPergunta.php:secao","DEFINES",1,"",0
"Class:app/Models/EditalPergunta.php:EditalPergunta","Method:app/Models/EditalPergunta.php:secao","HAS_METHOD",1,"",0
"File:app/Models/Edital.php","Namespace:app/Models/Edital.php:App\Models","DEFINES",1,"",0
"File:app/Models/Edital.php","Class:app/Models/Edital.php:Edital","DEFINES",1,"",0
"File:app/Models/Edital.php","Property:app/Models/Edital.php:table","DEFINES",1,"",0
"Class:app/Models/Edital.php:Edital","Property:app/Models/Edital.php:table","HAS_METHOD",1,"",0
"File:app/Models/Edital.php","Property:app/Models/Edital.php:guarded","DEFINES",1,"",0
"Class:app/Models/Edital.php:Edital","Property:app/Models/Edital.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/Edital.php","Property:app/Models/Edital.php:casts","DEFINES",1,"",0
"Class:app/Models/Edital.php:Edital","Property:app/Models/Edital.php:casts","HAS_METHOD",1,"",0
"File:app/Models/Edital.php","Method:app/Models/Edital.php:secoes","DEFINES",1,"",0
"Class:app/Models/Edital.php:Edital","Method:app/Models/Edital.php:secoes","HAS_METHOD",1,"",0
"File:app/Models/Edital.php","Method:app/Models/Edital.php:projetos","DEFINES",1,"",0
"Class:app/Models/Edital.php:Edital","Method:app/Models/Edital.php:projetos","HAS_METHOD",1,"",0
"File:app/Models/DocumentoGerado.php","Namespace:app/Models/DocumentoGerado.php:App\Models","DEFINES",1,"",0
"File:app/Models/DocumentoGerado.php","Class:app/Models/DocumentoGerado.php:DocumentoGerado","DEFINES",1,"",0
"File:app/Models/DocumentoGerado.php","Property:app/Models/DocumentoGerado.php:table","DEFINES",1,"",0
"Class:app/Models/DocumentoGerado.php:DocumentoGerado","Property:app/Models/DocumentoGerado.php:table","HAS_METHOD",1,"",0
"File:app/Models/DocumentoGerado.php","Property:app/Models/DocumentoGerado.php:guarded","DEFINES",1,"",0
"Class:app/Models/DocumentoGerado.php:DocumentoGerado","Property:app/Models/DocumentoGerado.php:guarded","HAS_METHOD",1,"",0
"File:app/Models/DocumentoGerado.php","Method:app/Models/DocumentoGerado.php:projeto","DEFINES",1,"",0
"Class:app/Models/DocumentoGerado.php:DocumentoGerado","Method:app/Models/DocumentoGerado.php:projeto","HAS_METHOD",1,"",0
"File:app/Models/DocumentoGerado.php","Method:app/Models/DocumentoGerado.php:secao","DEFINES",1,"",0
"Class:app/Models/DocumentoGerado.php:DocumentoGerado","Method:app/Models/DocumentoGerado.php:secao","HAS_METHOD",1,"",0
"File:app/Jobs/RunAllScrapersJob.php","Namespace:app/Jobs/RunAllScrapersJob.php:App\Jobs","DEFINES",1,"",0
"File:app/Jobs/RunAllScrapersJob.php","Class:app/Jobs/RunAllScrapersJob.php:RunAllScrapersJob","DEFINES",1,"",0
"File:app/Jobs/RunAllScrapersJob.php","Method:app/Jobs/RunAllScrapersJob.php:__construct","DEFINES",1,"",0
"Class:app/Jobs/RunAllScrapersJob.php:RunAllScrapersJob","Method:app/Jobs/RunAllScrapersJob.php:__construct","HAS_METHOD",1,"",0
"File:app/Jobs/RunAllScrapersJob.php","Method:app/Jobs/RunAllScrapersJob.php:handle","DEFINES",1,"",0
"Class:app/Jobs/RunAllScrapersJob.php:RunAllScrapersJob","Method:app/Jobs/RunAllScrapersJob.php:handle","HAS_METHOD",1,"",0
"File:app/Http/Kernel.php","Namespace:app/Http/Kernel.php:App\Http","DEFINES",1,"",0
"File:app/Http/Kernel.php","Class:app/Http/Kernel.php:Kernel","DEFINES",1,"",0
"File:app/Http/Kernel.php","Property:app/Http/Kernel.php:middleware","DEFINES",1,"",0
"Class:app/Http/Kernel.php:Kernel","Property:app/Http/Kernel.php:middleware","HAS_METHOD",1,"",0
"File:app/Http/Kernel.php","Property:app/Http/Kernel.php:middlewareGroups","DEFINES",1,"",0
"Class:app/Http/Kernel.php:Kernel","Property:app/Http/Kernel.php:middlewareGroups","HAS_METHOD",1,"",0
"File:app/Http/Kernel.php","Property:app/Http/Kernel.php:routeMiddleware","DEFINES",1,"",0
"Class:app/Http/Kernel.php:Kernel","Property:app/Http/Kernel.php:routeMiddleware","HAS_METHOD",1,"",0
"File:app/Exceptions/Handler.php","Namespace:app/Exceptions/Handler.php:App\Exceptions","DEFINES",1,"",0
"File:app/Exceptions/Handler.php","Class:app/Exceptions/Handler.php:Handler","DEFINES",1,"",0
"File:app/Exceptions/Handler.php","Property:app/Exceptions/Handler.php:levels","DEFINES",1,"",0
"Class:app/Exceptions/Handler.php:Handler","Property:app/Exceptions/Handler.php:levels","HAS_METHOD",1,"",0
"File:app/Exceptions/Handler.php","Property:app/Exceptions/Handler.php:dontReport","DEFINES",1,"",0
"Class:app/Exceptions/Handler.php:Handler","Property:app/Exceptions/Handler.php:dontReport","HAS_METHOD",1,"",0
"File:app/Exceptions/Handler.php","Property:app/Exceptions/Handler.php:dontFlash","DEFINES",1,"",0
"Class:app/Exceptions/Handler.php:Handler","Property:app/Exceptions/Handler.php:dontFlash","HAS_METHOD",1,"",0
"File:app/Exceptions/Handler.php","Method:app/Exceptions/Handler.php:register","DEFINES",1,"",0
"Class:app/Exceptions/Handler.php:Handler","Method:app/Exceptions/Handler.php:register","HAS_METHOD",1,"",0
"File:app/Events/NovoEditalDetectado.php","Namespace:app/Events/NovoEditalDetectado.php:App\Events","DEFINES",1,"",0
"File:app/Events/NovoEditalDetectado.php","Class:app/Events/NovoEditalDetectado.php:NovoEditalDetectado","DEFINES",1,"",0
"File:app/Events/NovoEditalDetectado.php","Property:app/Events/NovoEditalDetectado.php:edital","DEFINES",1,"",0
"Class:app/Events/NovoEditalDetectado.php:NovoEditalDetectado","Property:app/Events/NovoEditalDetectado.php:edital","HAS_METHOD",1,"",0
"File:app/Events/NovoEditalDetectado.php","Method:app/Events/NovoEditalDetectado.php:__construct","DEFINES",1,"",0
"Class:app/Events/NovoEditalDetectado.php:NovoEditalDetectado","Method:app/Events/NovoEditalDetectado.php:__construct","HAS_METHOD",1,"",0
"File:app/Events/NovoEditalDetectado.php","Method:app/Events/NovoEditalDetectado.php:broadcastOn","DEFINES",1,"",0
"Class:app/Events/NovoEditalDetectado.php:NovoEditalDetectado","Method:app/Events/NovoEditalDetectado.php:broadcastOn","HAS_METHOD",1,"",0
"File:app/Console/Kernel.php","Namespace:app/Console/Kernel.php:App\Console","DEFINES",1,"",0
"File:app/Console/Kernel.php","Class:app/Console/Kernel.php:Kernel","DEFINES",1,"",0
"File:app/Console/Kernel.php","Method:app/Console/Kernel.php:schedule","DEFINES",1,"",0
"Class:app/Console/Kernel.php:Kernel","Method:app/Console/Kernel.php:schedule","HAS_METHOD",1,"",0
"File:app/Console/Kernel.php","Method:app/Console/Kernel.php:commands","DEFINES",1,"",0
"Class:app/Console/Kernel.php:Kernel","Method:app/Console/Kernel.php:commands","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/RegistrationTest.php","Namespace:tests/Feature/Auth/RegistrationTest.php:Tests\Feature\Auth","DEFINES",1,"",0
"File:tests/Feature/Auth/RegistrationTest.php","Class:tests/Feature/Auth/RegistrationTest.php:RegistrationTest","DEFINES",1,"",0
"File:tests/Feature/Auth/RegistrationTest.php","Method:tests/Feature/Auth/RegistrationTest.php:test_registration_screen_can_be_rendered","DEFINES",1,"",0
"Class:tests/Feature/Auth/RegistrationTest.php:RegistrationTest","Method:tests/Feature/Auth/RegistrationTest.php:test_registration_screen_can_be_rendered","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/RegistrationTest.php","Method:tests/Feature/Auth/RegistrationTest.php:test_new_users_can_register","DEFINES",1,"",0
"Class:tests/Feature/Auth/RegistrationTest.php:RegistrationTest","Method:tests/Feature/Auth/RegistrationTest.php:test_new_users_can_register","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordUpdateTest.php","Namespace:tests/Feature/Auth/PasswordUpdateTest.php:Tests\Feature\Auth","DEFINES",1,"",0
"File:tests/Feature/Auth/PasswordUpdateTest.php","Class:tests/Feature/Auth/PasswordUpdateTest.php:PasswordUpdateTest","DEFINES",1,"",0
"File:tests/Feature/Auth/PasswordUpdateTest.php","Method:tests/Feature/Auth/PasswordUpdateTest.php:test_password_can_be_updated","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordUpdateTest.php:PasswordUpdateTest","Method:tests/Feature/Auth/PasswordUpdateTest.php:test_password_can_be_updated","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordUpdateTest.php","Method:tests/Feature/Auth/PasswordUpdateTest.php:test_correct_password_must_be_provided_to_update_password","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordUpdateTest.php:PasswordUpdateTest","Method:tests/Feature/Auth/PasswordUpdateTest.php:test_correct_password_must_be_provided_to_update_password","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordResetTest.php","Namespace:tests/Feature/Auth/PasswordResetTest.php:Tests\Feature\Auth","DEFINES",1,"",0
"File:tests/Feature/Auth/PasswordResetTest.php","Class:tests/Feature/Auth/PasswordResetTest.php:PasswordResetTest","DEFINES",1,"",0
"File:tests/Feature/Auth/PasswordResetTest.php","Method:tests/Feature/Auth/PasswordResetTest.php:test_reset_password_link_screen_can_be_rendered","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordResetTest.php:PasswordResetTest","Method:tests/Feature/Auth/PasswordResetTest.php:test_reset_password_link_screen_can_be_rendered","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordResetTest.php","Method:tests/Feature/Auth/PasswordResetTest.php:test_reset_password_link_can_be_requested","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordResetTest.php:PasswordResetTest","Method:tests/Feature/Auth/PasswordResetTest.php:test_reset_password_link_can_be_requested","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordResetTest.php","Method:tests/Feature/Auth/PasswordResetTest.php:test_reset_password_screen_can_be_rendered","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordResetTest.php:PasswordResetTest","Method:tests/Feature/Auth/PasswordResetTest.php:test_reset_password_screen_can_be_rendered","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordResetTest.php","Method:tests/Feature/Auth/PasswordResetTest.php:test_password_can_be_reset_with_valid_token","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordResetTest.php:PasswordResetTest","Method:tests/Feature/Auth/PasswordResetTest.php:test_password_can_be_reset_with_valid_token","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordConfirmationTest.php","Namespace:tests/Feature/Auth/PasswordConfirmationTest.php:Tests\Feature\Auth","DEFINES",1,"",0
"File:tests/Feature/Auth/PasswordConfirmationTest.php","Class:tests/Feature/Auth/PasswordConfirmationTest.php:PasswordConfirmationTest","DEFINES",1,"",0
"File:tests/Feature/Auth/PasswordConfirmationTest.php","Method:tests/Feature/Auth/PasswordConfirmationTest.php:test_confirm_password_screen_can_be_rendered","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordConfirmationTest.php:PasswordConfirmationTest","Method:tests/Feature/Auth/PasswordConfirmationTest.php:test_confirm_password_screen_can_be_rendered","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordConfirmationTest.php","Method:tests/Feature/Auth/PasswordConfirmationTest.php:test_password_can_be_confirmed","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordConfirmationTest.php:PasswordConfirmationTest","Method:tests/Feature/Auth/PasswordConfirmationTest.php:test_password_can_be_confirmed","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/PasswordConfirmationTest.php","Method:tests/Feature/Auth/PasswordConfirmationTest.php:test_password_is_not_confirmed_with_invalid_password","DEFINES",1,"",0
"Class:tests/Feature/Auth/PasswordConfirmationTest.php:PasswordConfirmationTest","Method:tests/Feature/Auth/PasswordConfirmationTest.php:test_password_is_not_confirmed_with_invalid_password","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/EmailVerificationTest.php","Namespace:tests/Feature/Auth/EmailVerificationTest.php:Tests\Feature\Auth","DEFINES",1,"",0
"File:tests/Feature/Auth/EmailVerificationTest.php","Class:tests/Feature/Auth/EmailVerificationTest.php:EmailVerificationTest","DEFINES",1,"",0
"File:tests/Feature/Auth/EmailVerificationTest.php","Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_verification_screen_can_be_rendered","DEFINES",1,"",0
"Class:tests/Feature/Auth/EmailVerificationTest.php:EmailVerificationTest","Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_verification_screen_can_be_rendered","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/EmailVerificationTest.php","Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_can_be_verified","DEFINES",1,"",0
"Class:tests/Feature/Auth/EmailVerificationTest.php:EmailVerificationTest","Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_can_be_verified","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/EmailVerificationTest.php","Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_is_not_verified_with_invalid_hash","DEFINES",1,"",0
"Class:tests/Feature/Auth/EmailVerificationTest.php:EmailVerificationTest","Method:tests/Feature/Auth/EmailVerificationTest.php:test_email_is_not_verified_with_invalid_hash","HAS_METHOD",1,"",0
"File:tests/Feature/Auth/AuthenticationTest.php","Namespace:tests/Feature/Auth/AuthenticationTest.php:Tests\Feature\Auth","DEFINES",1,"",0
"File:tests/Feature/Auth/AuthenticationTest.php","Class:tests/Feature/Auth/AuthenticationTest.php:AuthenticationTest","DEFINES",1,"",0
"File:tests/Feature/Auth/AuthenticationTest.php","Method:tests/Feature/Auth/AuthenticationTest.php:test_login_screen_can_be_rendered","DEFINES",1,"",0
"Class:tests/Feature/Auth/AuthenticationTest.php:AuthenticationTest","Method:tests/Feature/Auth/AuthenticationTest.php:test_login_screen_can_be_rendered","HAS_METHOD",1,"",0
